Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street
5408682,08/30/2018,0010,20,Olympic,2091,24,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,WASHINGTON,WESTERN
5422419,09/14/2018,0130,06,Hollywood,0677,35,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MARATHON,WESTERN
5422431,09/14/2018,0130,20,Olympic,2004,18,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,OAKWOOD,WESTERN
5429513,09/22/2018,0640,20,Olympic,2044,29,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,SAN MARINO,WESTERN
5429526,09/22/2018,0355,20,Olympic,2062,21,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,HARRINGTON,WESTERN
5429529,09/22/2018,0610,20,Olympic,2002,26,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ROSEWOOD,WESTERN
5429536,09/22/2018,0515,20,Olympic,2073,24,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,CAMBRIDGE                    AV,WESTERN                      AV
5435128,09/28/2018,2355,20,Olympic,2073,20,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,OLYMPIC                      BL,WESTERN                      AV
5435137,09/29/2018,0020,20,Olympic,2073,18,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,11TH                         ST,WESTERN                      AV
5435176,09/29/2018,0140,20,Olympic,2073,23,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,1ST                          ST,WESTERN                      AV
5441584,10/06/2018,0410,20,Olympic,2002,28,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ROSEWOOD                     AV,WESTERN                      AV
5446308,10/12/2018,0010,06,Hollywood,0678,37,M,W,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,MELROSE,WESTERN
5457791,10/26/2018,0200,20,Olympic,2071,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,VENICE,WESTERN
5458522,10/27/2018,0115,20,Olympic,2062,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,COUNTRY CLUB,WESTERN
5458550,10/27/2018,0135,20,Olympic,2053,59,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,CONNECTICUT,WESTERN
5458633,10/27/2018,0240,20,Olympic,2013,19,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,3RD                          ST,WESTERN                      AV
5464252,11/03/2018,0315,20,Olympic,2002,48,F,W,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,CLINTON,WESTERN
5464260,11/03/2018,0220,20,Olympic,2002,19,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,11TH                         ST,WESTERN                      AV
5464269,11/03/2018,0215,20,Olympic,2062,30,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,11TH                         ST,WESTERN                      AV
5469335,11/09/2018,0120,06,Hollywood,0678,39,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MARATHON,WESTERN
5485563,12/01/2018,0020,20,Olympic,2062,55,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,11TH                         ST,WESTERN                      AV
5485627,12/01/2018,0300,20,Olympic,2071,27,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,PICO                         BL,WESTERN                      AV
5485628,12/01/2018,0225,20,Olympic,2063,25,F,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,ROSEWOOD,WESTERN
5485648,12/01/2018,0205,20,Olympic,2002,27,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,BEVERLY,WESTERN
5495652,12/13/2018,2350,06,Hollywood,0676,30,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MARATHON,WESTERN
5512284,01/04/2019,0410,20,Olympic,2073,21,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,15TH,WESTERN
5512318,01/04/2019,0510,20,Olympic,2073,23,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,5                            ST,WESTERN
5512323,01/04/2019,0520,20,Olympic,2063,20,F,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,12TH                         ST,WESTERN                      AV
5513111,01/05/2019,0005,06,Hollywood,0676,33,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MARATHON,WESTERN                      AV
5513123,01/05/2019,0105,06,Hollywood,0676,22,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MARATHON,WESTERN                      AV
5513125,01/05/2019,0110,06,Hollywood,0676,19,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MARATHON,WESTERN                      AV
5523463,01/18/2019,0001,06,Hollywood,0659,25,M,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,SUNSET,WESTERN
5523471,01/18/2019,0001,06,Hollywood,0659,43,M,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,SUNSET,WESTERN
5530511,01/26/2019,0350,06,Hollywood,0657,42,M,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,SANTA MONICA,WESTERN
5530534,01/26/2019,0340,20,Olympic,2071,19,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,15TH,WESTERN
5542667,02/09/2019,0015,06,Hollywood,0647,31,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,BEVERLY,WESTERN                      AV
5542712,02/09/2019,0130,20,Olympic,2071,48,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,PICO                         BL,WESTERN                      AV
5553727,02/22/2019,0230,20,Olympic,2073,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,CAMBRIDGE,WESTERN
5553734,02/22/2019,0245,20,Olympic,2053,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,OLYMPIC,WESTERN
5578701,03/21/2019,0500,20,Olympic,2073,26,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,15TH                         ST,WESTERN
5578709,03/21/2019,0525,20,Olympic,2073,48,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,14TH                         ST,WESTERN
5607299,04/22/2019,0345,06,Hollywood,0657,44,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SANTA MONICA,WESTERN
5612304,04/27/2019,0055,20,Olympic,2004,36,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,BEVERLY                      BL,WESTERN                      AV
5612325,04/27/2019,0200,20,Olympic,2002,19,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN                      AV
5612399,04/27/2019,0230,20,Olympic,2062,24,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,PICO                         BL,WESTERN                      AV
5635428,05/21/2019,1400,20,Olympic,2063,38,F,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,PICO                         BL,WESTERN                      AV
5637963,05/24/2019,0015,20,Olympic,2002,49,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5637975,05/24/2019,0040,20,Olympic,2002,32,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5638021,05/24/2019,0250,20,Olympic,2002,28,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MAPLEWOOD,WESTERN
5638031,05/24/2019,0200,20,Olympic,2002,32,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,OAKWOOD,WESTERN
5652797,06/08/2019,0050,20,Olympic,2022,20,F,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,50TH                         ST,WESTERN                      AV
5652808,06/08/2019,0050,20,Olympic,2027,19,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,50TH                         ST,WESTERN
5652870,06/08/2019,0150,20,Olympic,2073,20,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,15TH                         ST,WESTERN                      AV
5658506,06/14/2019,0015,20,Olympic,2063,29,M,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,12TH,WESTERN                      AV
5658519,06/14/2019,0030,20,Olympic,2063,50,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,12TH ST,WESTERN
5658531,06/14/2019,0045,20,Olympic,2063,30,M,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,12TH ST,WESTERN                      AV
5658539,06/14/2019,0115,20,Olympic,2091,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,WASHINGTON,WESTERN
5658540,06/14/2019,0115,20,Olympic,2063,21,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,12TH,WESTERN
5658543,06/13/2019,2355,20,Olympic,2063,34,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,12TH                         ST,WESTERN                      AV
5658635,06/14/2019,0120,20,Olympic,2063,21,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,12TH                         ST,WESTERN
5660455,06/16/2019,0115,20,Olympic,2004,23,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,ELMWOOD,WESTERN
5673385,06/29/2019,0015,20,Olympic,2073,29,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,PICO,WESTERN
5678022,07/04/2019,0045,20,Olympic,2002,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5684509,07/11/2019,0315,20,Olympic,2004,33,F,W,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,ELMWOOD,WESTERN
5690126,07/17/2019,0035,20,Olympic,2062,19,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,12TH,WESTERN
5693520,07/20/2019,0600,20,Olympic,2002,26,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ROSEWOOD,WESTERN
5695912,07/23/2019,0220,20,Olympic,2063,23,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,PICO,WESTERN
5695921,07/23/2019,0145,20,Olympic,2002,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5695927,07/23/2019,0125,20,Olympic,2071,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,15TH,WESTERN
5695933,07/23/2019,0020,20,Olympic,2071,25,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,15TH,WESTERN
5696918,07/24/2019,0415,20,Olympic,2073,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,15TH,WESTERN
5701777,07/29/2019,0200,20,Olympic,2001,34,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,OAKWOOD,WESTERN
5701779,07/29/2019,0245,20,Olympic,2001,34,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,OAKWOOD,WESTERN
5702509,07/30/2019,0230,20,Olympic,2063,20,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,117TH,WESTERN
5708238,08/05/2019,0140,20,Olympic,2002,49,M,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD                      AV,WESTERN
5708249,08/04/2019,2345,20,Olympic,2002,23,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD                      AV,WESTERN                      AV
5708254,08/05/2019,0115,20,Olympic,2002,25,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD                      AV,WESTERN                      AV
5708258,08/04/2019,2345,20,Olympic,2002,32,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD                      AV,WESTERN                      AV
5708263,08/05/2019,0010,20,Olympic,2002,22,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD                      AV,WESTERN                      AV
5708265,08/05/2019,0025,20,Olympic,2002,37,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD                      AV,WESTERN                      AV
5708268,08/05/2019,0150,20,Olympic,2002,34,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD                      AV,WESTERN                      AV
5709144,08/06/2019,0050,20,Olympic,2013,18,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,1ST,WESTERN
5709152,08/06/2019,0050,20,Olympic,2063,28,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,12TH,WESTERN
5709156,08/05/2019,2320,20,Olympic,2093,21,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,18TH,WESTERN
5709191,08/06/2019,0100,20,Olympic,2013,19,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,1ST,WESTERN
5712275,08/09/2019,0120,20,Olympic,2062,21,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,11TH,WESTERN
5713167,08/09/2019,2318,20,Olympic,2002,23,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,OAKWOOD,WESTERN                      AV
5713175,08/09/2019,2330,20,Olympic,2002,21,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN                      AV
5713186,08/10/2019,0020,20,Olympic,2002,24,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5713194,08/10/2019,0040,20,Olympic,2002,33,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN                      AV
5713200,08/10/2019,0005,20,Olympic,2002,30,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN                      AV
5713241,08/10/2019,0145,20,Olympic,2002,32,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,PICO                         BL,WESTERN                      AV
5713256,08/10/2019,0220,20,Olympic,2002,24,F,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MAPLEWOOD                    AV,WESTERN                      AV
5726327,08/24/2019,0030,20,Olympic,2002,66,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD                      AV,WESTERN                      AV
5726331,08/24/2019,0035,20,Olympic,2002,42,M,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD                      AV,WESTERN                      AV
5726361,08/24/2019,0150,20,Olympic,2002,34,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD                      AV,WESTERN                      AV
5726380,08/24/2019,0200,20,Olympic,2002,32,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD                      AV,WESTERN                      AV
5726386,08/24/2019,0200,20,Olympic,2002,24,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,ELMWOOD                      AV,WESTERN                      AV
5737595,09/05/2019,0020,20,Olympic,2004,21,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5737601,09/05/2019,0110,20,Olympic,2004,23,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5737648,09/05/2019,0205,20,Olympic,2053,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,OLYMPIC,WESTERN
5737655,09/05/2019,0155,20,Olympic,2053,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,OLYMPIC,WESTERN
5737678,09/05/2019,0215,20,Olympic,2063,21,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,PICO,WESTERN
5751400,09/20/2019,0040,20,Olympic,2002,28,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5751414,09/19/2019,2345,20,Olympic,2002,27,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5751463,09/20/2019,0340,20,Olympic,2004,26,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,ELMWOOD,WESTERN
5751485,09/20/2019,0340,20,Olympic,2004,21,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,MAPLEWOOD,WESTERN
5751503,09/20/2019,0310,06,Hollywood,0679,27,F,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
5751605,09/20/2019,0400,06,Hollywood,0666,25,F,W,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,MAPLEWOOD,WESTERN
5763192,10/02/2019,2230,20,Olympic,2002,38,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5763324,10/03/2019,0220,20,Olympic,2002,27,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,CLINTON,WESTERN
5765291,10/05/2019,0030,20,Olympic,2002,41,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN                      AV
5765318,10/05/2019,0200,20,Olympic,2002,27,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MELROSE                      AV,WESTERN                      AV
5765336,10/05/2019,0145,20,Olympic,2002,48,M,W,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,ROSEWOOD,WESTERN                      AV
5765353,10/05/2019,0240,20,Olympic,2073,27,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,15TH                         ST,WESTERN                      AV
5765373,10/05/2019,0200,20,Olympic,2063,19,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,12TH                         PL,WESTERN                      AV
5767570,10/08/2019,0150,20,Olympic,2062,23,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,12TH                         ST,WESTERN
5777255,10/18/2019,2340,20,Olympic,2002,23,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN                      AV
5777258,10/18/2019,2340,20,Olympic,2002,48,M,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,ELMWOOD,WESTERN                      AV
5777260,10/19/2019,0020,20,Olympic,2002,19,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN                      AV
5777264,10/19/2019,0020,20,Olympic,2002,30,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD                      AV,WESTERN                      AV
5777287,10/19/2019,0100,20,Olympic,2002,26,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD                      AV,WESTERN                      AV
5777365,10/19/2019,0315,20,Olympic,2002,35,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,BEVERLY                      BL,WESTERN                      AV
5777400,10/19/2019,0255,20,Olympic,2002,19,F,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,CLINTON,WESTERN
5779725,10/21/2019,2305,20,Olympic,2002,51,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5779814,10/22/2019,0320,20,Olympic,2002,26,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,PICO,WESTERN
5781507,10/23/2019,2340,20,Olympic,2002,23,M,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5781603,10/24/2019,0235,20,Olympic,2004,21,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,CLINTON,WESTERN
5781651,10/24/2019,0305,20,Olympic,2073,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,CAMBRIDGE,WESTERN
5785305,10/28/2019,2330,20,Olympic,2002,33,M,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5785311,10/28/2019,2315,20,Olympic,2002,39,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5785336,10/29/2019,0005,20,Olympic,2002,46,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5785340,10/29/2019,0045,20,Olympic,2002,24,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5785343,10/29/2019,0045,20,Olympic,2002,28,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5785360,10/29/2019,0150,20,Olympic,2002,38,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5785368,10/29/2019,0220,20,Olympic,2002,23,M,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5785372,10/29/2019,0255,20,Olympic,2002,22,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5786921,10/30/2019,2325,20,Olympic,2063,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,5TH                          ST,WESTERN                      ST
5786962,10/31/2019,0010,20,Olympic,2004,21,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,BEVERLY,WESTERN
5788740,11/01/2019,2310,20,Olympic,2002,19,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN                      AV
5790819,11/05/2019,0345,20,Olympic,2053,24,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,11TH,WESTERN
5794622,11/08/2019,2335,20,Olympic,2004,24,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN                      AV
5794637,11/08/2019,2315,20,Olympic,2002,43,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN                      AV
5794646,11/09/2019,0015,20,Olympic,2002,30,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN                      AV
5794696,11/09/2019,0155,20,Olympic,2002,27,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,CAMBRIDGE,WESTERN                      AV
5794729,11/09/2019,0300,06,Hollywood,0679,21,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MARATHON,WESTERN                      AV
5802701,11/18/2019,2330,20,Olympic,2002,21,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,CLINTON,WESTERN
5802712,11/18/2019,2310,20,Olympic,2002,20,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,CLINTON,WESTERN
5802716,11/19/2019,0015,20,Olympic,2002,38,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,CLINTON,WESTERN
5802744,11/19/2019,0205,20,Olympic,2002,28,M,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5804396,11/20/2019,2315,20,Olympic,2002,30,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5804438,11/21/2019,0150,06,Hollywood,0677,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MARATHON,WESTERN
5804451,11/21/2019,0230,20,Olympic,2011,21,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,CLINTON,WESTERN
5807868,11/25/2019,0625,20,Olympic,2004,21,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,ELMWOOD                      AV,WESTERN                      AV
5807876,11/25/2019,0610,20,Olympic,2002,25,F,W,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,ROSEWOOD,WESTERN
5807917,11/25/2019,0625,20,Olympic,2004,24,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,ELMWOOD,WESTERN
5807920,11/25/2019,0625,20,Olympic,2004,21,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,ELMWOOD                      ST,WESTERN                      AV
5807960,11/25/2019,0555,20,Olympic,2002,23,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,ROSEWOOD,WESTERN
5808577,11/26/2019,0230,20,Olympic,2004,21,M,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5808579,11/26/2019,0255,20,Olympic,2002,48,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5816508,12/07/2019,0015,20,Olympic,2002,33,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN                      AV
5816514,12/07/2019,0015,20,Olympic,2004,37,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN                      AV
5818132,12/09/2019,0045,20,Olympic,2002,35,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MELROSE                      AV,WESTERN                      AV
5818137,12/09/2019,0235,20,Olympic,2062,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,COUNTRY CLUB,WESTERN
5818140,12/09/2019,0130,20,Olympic,2073,24,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,15TH                         PL,WESTERN                      AV
5818143,12/09/2019,0205,20,Olympic,2063,21,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,HARRINGTON                   AV,WESTERN                      AV
5818748,12/09/2019,2340,20,Olympic,2002,59,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5818761,12/09/2019,2330,20,Olympic,2002,24,M,G,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
5818854,12/10/2019,0100,20,Olympic,2002,23,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,ELMWOOD,WESTERN
5818869,12/10/2019,0145,20,Olympic,2073,25,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,15TH                         ST,WESTERN
5822296,12/14/2019,0010,20,Olympic,2002,26,M,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN                      AV
